episode,score
5.820000000000000000e+02,4.423158769492648190e+01
5.830000000000000000e+02,4.448016650859069898e+01
5.840000000000000000e+02,4.421202399158947571e+01
5.850000000000000000e+02,4.415047802325141646e+01
5.860000000000000000e+02,4.426932909584358811e+01
5.870000000000000000e+02,4.424572264269778543e+01
5.880000000000000000e+02,4.422677412714613610e+01
5.890000000000000000e+02,4.428981937452365969e+01
5.900000000000000000e+02,4.416732265347712882e+01
5.910000000000000000e+02,4.433611440966787853e+01
5.920000000000000000e+02,4.419671086493977441e+01
5.930000000000000000e+02,4.426504456561647061e+01
5.940000000000000000e+02,4.435601895832996178e+01
5.950000000000000000e+02,4.439179630813629274e+01
5.960000000000000000e+02,4.441372210708691881e+01
5.970000000000000000e+02,4.446056838537516853e+01
5.980000000000000000e+02,4.437495504065955743e+01
5.990000000000000000e+02,4.425788546912764332e+01
6.000000000000000000e+02,4.449892611727903358e+01
6.010000000000000000e+02,4.442102049796204710e+01
6.020000000000000000e+02,4.447001622061981152e+01
6.030000000000000000e+02,4.462149262524356885e+01
6.040000000000000000e+02,4.467377753412252872e+01
6.050000000000000000e+02,4.449703025715914606e+01
6.060000000000000000e+02,4.448887539305184902e+01
6.070000000000000000e+02,4.454659987505721830e+01
6.080000000000000000e+02,4.451094179255397876e+01
6.090000000000000000e+02,4.448102206381528134e+01
6.100000000000000000e+02,4.461098160947624081e+01
6.110000000000000000e+02,4.455324463770381982e+01
6.120000000000000000e+02,4.455707099764264001e+01
6.130000000000000000e+02,4.464106915003767284e+01
6.140000000000000000e+02,4.470168767077162641e+01
6.150000000000000000e+02,4.459188091732168857e+01
6.160000000000000000e+02,4.474178979239965059e+01
6.170000000000000000e+02,4.470994613569033760e+01
6.180000000000000000e+02,4.433654731495207812e+01
6.190000000000000000e+02,4.476399846382046377e+01
6.200000000000000000e+02,4.478563930982821972e+01
6.210000000000000000e+02,4.461922493085069163e+01
6.220000000000000000e+02,4.466099922216839957e+01
6.230000000000000000e+02,4.463908604156029725e+01
6.240000000000000000e+02,4.491393894540636467e+01
6.250000000000000000e+02,4.479332939551456860e+01
6.260000000000000000e+02,4.484319757463312328e+01
6.270000000000000000e+02,4.476902672030816177e+01
6.280000000000000000e+02,4.498548426663404598e+01
6.290000000000000000e+02,4.474226044901891441e+01
6.300000000000000000e+02,4.487746172147362245e+01
6.310000000000000000e+02,4.479028631377769187e+01
6.320000000000000000e+02,4.483547854539595079e+01
6.330000000000000000e+02,4.486094926264333083e+01
6.340000000000000000e+02,4.500192245467712837e+01
6.350000000000000000e+02,4.507038124351124253e+01
6.360000000000000000e+02,4.485731743567868790e+01
6.370000000000000000e+02,4.487393159825158762e+01
6.380000000000000000e+02,4.507067112184864754e+01
6.390000000000000000e+02,4.486017669086393767e+01
6.400000000000000000e+02,4.495057099516454713e+01
6.410000000000000000e+02,4.501092617879768909e+01
6.420000000000000000e+02,4.485686899518103843e+01
6.430000000000000000e+02,4.497246671358221448e+01
6.440000000000000000e+02,4.491471401827116239e+01
6.450000000000000000e+02,4.497229779654426807e+01
6.460000000000000000e+02,4.506879930852275606e+01
6.470000000000000000e+02,4.505778076119720055e+01
6.480000000000000000e+02,4.509225616856624441e+01
6.490000000000000000e+02,4.486428368687629842e+01
6.500000000000000000e+02,4.497477077081799024e+01
6.510000000000000000e+02,4.507621043427013774e+01
6.520000000000000000e+02,4.503281218613057035e+01
6.530000000000000000e+02,4.511180159487221886e+01
6.540000000000000000e+02,4.523131688096805902e+01
6.550000000000000000e+02,4.531281518590686375e+01
6.560000000000000000e+02,4.513836539755134680e+01
6.570000000000000000e+02,4.505866296972883589e+01
6.580000000000000000e+02,4.517092604043648407e+01
6.590000000000000000e+02,4.497596788414215041e+01
6.600000000000000000e+02,4.507365087585229446e+01
6.610000000000000000e+02,4.521889752097035142e+01
6.620000000000000000e+02,4.512062197244284789e+01
6.630000000000000000e+02,4.521154297935336075e+01
6.640000000000000000e+02,4.507166143594604080e+01
6.650000000000000000e+02,4.511281301931330745e+01
6.660000000000000000e+02,4.519703818936488915e+01
6.670000000000000000e+02,4.518778958311598615e+01
6.680000000000000000e+02,4.517932504933131810e+01
6.690000000000000000e+02,4.533328204030269148e+01
6.700000000000000000e+02,4.534358334935417645e+01
6.710000000000000000e+02,4.528536016875192161e+01
6.720000000000000000e+02,4.533460484270202073e+01
6.730000000000000000e+02,4.545620203684426741e+01
6.740000000000000000e+02,4.530106886185313186e+01
6.750000000000000000e+02,4.536320376991441350e+01
6.760000000000000000e+02,4.550956477219925489e+01
6.770000000000000000e+02,4.537855180978775138e+01
6.780000000000000000e+02,4.537701609585629825e+01
6.790000000000000000e+02,4.543142539698826710e+01
6.800000000000000000e+02,4.527542750453086029e+01
6.810000000000000000e+02,4.529522086366619504e+01
6.820000000000000000e+02,4.549683407641947497e+01
6.830000000000000000e+02,4.555497903571316698e+01
6.840000000000000000e+02,4.543577399851068321e+01
6.850000000000000000e+02,4.559578328429867611e+01
6.860000000000000000e+02,4.562392720985961603e+01
6.870000000000000000e+02,4.562467583153593154e+01
6.880000000000000000e+02,4.560616215795474204e+01
6.890000000000000000e+02,4.551607577732519871e+01
6.900000000000000000e+02,4.556582606952833459e+01
6.910000000000000000e+02,4.550157437290996398e+01
6.920000000000000000e+02,4.565204106390868333e+01
6.930000000000000000e+02,4.560920715636328993e+01
6.940000000000000000e+02,4.579623548939039779e+01
6.950000000000000000e+02,4.579408422881051166e+01
6.960000000000000000e+02,4.564104724560913695e+01
6.970000000000000000e+02,4.572931192596688277e+01
6.980000000000000000e+02,4.557255497416383605e+01
6.990000000000000000e+02,4.567602782281606011e+01
7.000000000000000000e+02,4.561383121327742174e+01
7.010000000000000000e+02,4.584602179460620164e+01
7.020000000000000000e+02,4.563301278638996905e+01
7.030000000000000000e+02,4.565491674111078169e+01
7.040000000000000000e+02,4.553589423264719471e+01
7.050000000000000000e+02,4.578805025383437766e+01
7.060000000000000000e+02,4.573148514991527946e+01
7.070000000000000000e+02,4.586582536640136709e+01
7.080000000000000000e+02,4.562148757838889424e+01
7.090000000000000000e+02,4.565058682316620065e+01
7.100000000000000000e+02,4.569738192194387238e+01
7.110000000000000000e+02,4.558893118751677065e+01
7.120000000000000000e+02,4.562346280823412314e+01
7.130000000000000000e+02,4.576027581759188934e+01
7.140000000000000000e+02,4.588567707277442054e+01
7.150000000000000000e+02,4.593318703823183569e+01
7.160000000000000000e+02,4.591550139454634660e+01
7.170000000000000000e+02,4.562350653686021928e+01
7.180000000000000000e+02,4.575121208372280535e+01
7.190000000000000000e+02,4.583950933109773018e+01
7.200000000000000000e+02,4.559873371847366030e+01
7.210000000000000000e+02,4.570833936807355968e+01
7.220000000000000000e+02,4.592278904149406316e+01
7.230000000000000000e+02,4.566323070524162375e+01
7.240000000000000000e+02,4.584295511835107817e+01
7.250000000000000000e+02,4.586447276297760567e+01
7.260000000000000000e+02,4.590394125569023487e+01
7.270000000000000000e+02,4.602426612384225280e+01
7.280000000000000000e+02,4.586455245958347149e+01
7.290000000000000000e+02,4.601713924979104320e+01
7.300000000000000000e+02,4.584897878670378191e+01
7.310000000000000000e+02,4.608899543273605559e+01
7.320000000000000000e+02,4.611405477242251294e+01
7.330000000000000000e+02,4.592610724322890547e+01
7.340000000000000000e+02,4.603452685875328143e+01
7.350000000000000000e+02,4.608225405851868572e+01
7.360000000000000000e+02,4.604054190754890641e+01
7.370000000000000000e+02,4.642027877718603435e+01
7.380000000000000000e+02,4.621793765477444538e+01
7.390000000000000000e+02,4.616825919930088418e+01
7.400000000000000000e+02,4.630420273369080064e+01
7.410000000000000000e+02,4.620930028233088649e+01
7.420000000000000000e+02,4.619278461294738491e+01
7.430000000000000000e+02,4.631629928554359310e+01
7.440000000000000000e+02,4.618097922436500369e+01
7.450000000000000000e+02,4.663108144291921064e+01
7.460000000000000000e+02,4.638202623690625614e+01
7.470000000000000000e+02,4.634598459118291203e+01
7.480000000000000000e+02,4.652033935791567387e+01
7.490000000000000000e+02,4.651456122096432466e+01
7.500000000000000000e+02,4.660815894974690110e+01
7.510000000000000000e+02,4.657169347291713990e+01
7.520000000000000000e+02,4.642222232659396042e+01
7.530000000000000000e+02,4.648743030745732341e+01
7.540000000000000000e+02,4.662544324574109567e+01
7.550000000000000000e+02,4.636026027506903802e+01
7.560000000000000000e+02,4.654695802428221185e+01
7.570000000000000000e+02,4.666434387677594486e+01
7.580000000000000000e+02,4.652244186060209330e+01
7.590000000000000000e+02,4.663051232051692097e+01
7.600000000000000000e+02,4.649756906387053590e+01
7.610000000000000000e+02,4.663365701700512034e+01
7.620000000000000000e+02,4.665840924943747581e+01
7.630000000000000000e+02,4.664413158932798353e+01
7.640000000000000000e+02,4.675766407500756827e+01
7.650000000000000000e+02,4.672224843268331540e+01
7.660000000000000000e+02,4.681884243394983258e+01
7.670000000000000000e+02,4.657823187758263117e+01
7.680000000000000000e+02,4.669411969432901088e+01
7.690000000000000000e+02,4.670189886110786404e+01
7.700000000000000000e+02,4.677130307986548274e+01
7.710000000000000000e+02,4.678248840246545370e+01
7.720000000000000000e+02,4.682863386187898413e+01
7.730000000000000000e+02,4.670435245406471125e+01
7.740000000000000000e+02,4.669358700017787811e+01
7.750000000000000000e+02,4.669183652228038994e+01
7.760000000000000000e+02,4.690264780668051969e+01
7.770000000000000000e+02,4.698799011807790293e+01
7.780000000000000000e+02,4.671629011714929192e+01
7.790000000000000000e+02,4.681147889444310550e+01
7.800000000000000000e+02,4.677458248701926635e+01
7.810000000000000000e+02,4.678902651139780744e+01
7.820000000000000000e+02,4.687191365143187483e+01
7.830000000000000000e+02,4.692069060853829399e+01
7.840000000000000000e+02,4.686083802340846205e+01
7.850000000000000000e+02,4.675143058624706782e+01
7.860000000000000000e+02,4.685811221229402435e+01
7.870000000000000000e+02,4.675001381652135990e+01
7.880000000000000000e+02,4.673523196534106461e+01
7.890000000000000000e+02,4.693674058075798428e+01
7.900000000000000000e+02,4.685932340639202209e+01
7.910000000000000000e+02,4.686285231350284164e+01
7.920000000000000000e+02,4.691515152735146188e+01
7.930000000000000000e+02,4.689313950580986301e+01
7.940000000000000000e+02,4.689609196171948469e+01
7.950000000000000000e+02,4.686587425438001020e+01
7.960000000000000000e+02,4.706863783124638445e+01
7.970000000000000000e+02,4.695054024897124378e+01
7.980000000000000000e+02,4.686995177860323025e+01
7.990000000000000000e+02,4.694720088205839659e+01
8.000000000000000000e+02,4.699204889277878294e+01
8.010000000000000000e+02,4.695516166785046153e+01
8.020000000000000000e+02,4.709040381644117446e+01
8.030000000000000000e+02,4.715876967289730004e+01
8.040000000000000000e+02,4.720102371631092097e+01
8.050000000000000000e+02,4.721147253955862055e+01
8.060000000000000000e+02,4.711414015201361849e+01
8.070000000000000000e+02,4.722662441276014533e+01
8.080000000000000000e+02,4.706776826986357065e+01
8.090000000000000000e+02,4.724272759521478093e+01
8.100000000000000000e+02,4.727707248353645042e+01
8.110000000000000000e+02,4.714423553596986238e+01
8.120000000000000000e+02,4.728489859008475094e+01
8.130000000000000000e+02,4.736735796521368513e+01
8.140000000000000000e+02,4.725094099548302751e+01
8.150000000000000000e+02,4.732632032032076097e+01
8.160000000000000000e+02,4.742121557672557230e+01
8.170000000000000000e+02,4.717119441062995833e+01
8.180000000000000000e+02,4.727226946786046113e+01
8.190000000000000000e+02,4.716700153023396780e+01
8.200000000000000000e+02,4.730895585856547569e+01
8.210000000000000000e+02,4.722792322093719264e+01
8.220000000000000000e+02,4.742246499789388281e+01
8.230000000000000000e+02,4.736910928215243644e+01
8.240000000000000000e+02,4.716274037601131397e+01
8.250000000000000000e+02,4.719696277020793929e+01
8.260000000000000000e+02,4.741082102472844895e+01
8.270000000000000000e+02,4.737890637124839799e+01
8.280000000000000000e+02,4.740999914127745996e+01
8.290000000000000000e+02,4.728050777087869960e+01
8.300000000000000000e+02,4.715881325819382397e+01
8.310000000000000000e+02,4.741342705879556263e+01
8.320000000000000000e+02,4.731980637137827728e+01
8.330000000000000000e+02,4.739804987961524319e+01
8.340000000000000000e+02,4.751624748464085712e+01
8.350000000000000000e+02,4.732665791944453559e+01
8.360000000000000000e+02,4.745807885875043297e+01
8.370000000000000000e+02,4.737783251904343018e+01
8.380000000000000000e+02,4.759655521279102430e+01
8.390000000000000000e+02,4.742416760393664532e+01
8.400000000000000000e+02,4.736998116430483918e+01
8.410000000000000000e+02,4.738600557636272015e+01
8.420000000000000000e+02,4.735534819453170030e+01
8.430000000000000000e+02,4.740007587645791176e+01
8.440000000000000000e+02,4.746714928415260459e+01
8.450000000000000000e+02,4.739531456176386826e+01
8.460000000000000000e+02,4.753413855509538166e+01
8.470000000000000000e+02,4.722704120917540394e+01
8.480000000000000000e+02,4.733159923704047145e+01
8.490000000000000000e+02,4.749029979506605770e+01
8.500000000000000000e+02,4.729376945763042528e+01
8.510000000000000000e+02,4.726107338371392785e+01
8.520000000000000000e+02,4.763001821547745607e+01
8.530000000000000000e+02,4.748637306942751479e+01
8.540000000000000000e+02,4.755970351070950386e+01
8.550000000000000000e+02,4.747485675336106681e+01
8.560000000000000000e+02,4.741527865256330188e+01
8.570000000000000000e+02,4.739712890392071643e+01
8.580000000000000000e+02,4.750517101891730931e+01
8.590000000000000000e+02,4.767652875352063546e+01
8.600000000000000000e+02,4.761862314162286225e+01
8.610000000000000000e+02,4.770154229228433707e+01
8.620000000000000000e+02,4.747185760690977929e+01
8.630000000000000000e+02,4.746151980589682751e+01
8.640000000000000000e+02,4.753646098649815599e+01
8.650000000000000000e+02,4.756445256855926829e+01
8.660000000000000000e+02,4.759264421838678771e+01
8.670000000000000000e+02,4.777163421063045945e+01
8.680000000000000000e+02,4.763437950342893856e+01
8.690000000000000000e+02,4.761351060944951996e+01
8.700000000000000000e+02,4.769829991799043967e+01
8.710000000000000000e+02,4.762873408278744591e+01
8.720000000000000000e+02,4.783898491548864484e+01
8.730000000000000000e+02,4.771282718329445061e+01
8.740000000000000000e+02,4.757076880473839253e+01
8.750000000000000000e+02,4.768810693229499975e+01
8.760000000000000000e+02,4.781202891265875365e+01
8.770000000000000000e+02,4.760276452166469596e+01
8.780000000000000000e+02,4.768550574755982296e+01
8.790000000000000000e+02,4.778150387872207006e+01
8.800000000000000000e+02,4.777415209211017100e+01
8.810000000000000000e+02,4.775600109966374163e+01
8.820000000000000000e+02,4.762073837753973748e+01
8.830000000000000000e+02,4.793264377978287172e+01
8.840000000000000000e+02,4.779762814152397254e+01
8.850000000000000000e+02,4.769228655092025804e+01
8.860000000000000000e+02,4.780561575792337692e+01
8.870000000000000000e+02,4.757783556535840574e+01
8.880000000000000000e+02,4.767646782957996976e+01
8.890000000000000000e+02,4.775385152825008106e+01
8.900000000000000000e+02,4.780064438207369193e+01
8.910000000000000000e+02,4.783113741589220069e+01
8.920000000000000000e+02,4.778972999169638314e+01
8.930000000000000000e+02,4.777393828779458573e+01
8.940000000000000000e+02,4.789023872185694586e+01
8.950000000000000000e+02,4.780114964132246058e+01
8.960000000000000000e+02,4.790965585125903203e+01
8.970000000000000000e+02,4.785142976006002868e+01
8.980000000000000000e+02,4.789121783967840429e+01
8.990000000000000000e+02,4.794777808765832106e+01
9.000000000000000000e+02,4.789130893203773809e+01
9.010000000000000000e+02,4.799517307121110576e+01
9.020000000000000000e+02,4.791867454204119525e+01
9.030000000000000000e+02,4.785338706691013755e+01
9.040000000000000000e+02,4.815725881206361692e+01
9.050000000000000000e+02,4.809717687142522635e+01
9.060000000000000000e+02,4.802474659881701768e+01
9.070000000000000000e+02,4.803826298847794618e+01
9.080000000000000000e+02,4.801450095783723526e+01
9.090000000000000000e+02,4.809119769563015723e+01
9.100000000000000000e+02,4.808294986657406156e+01
9.110000000000000000e+02,4.828746252887342649e+01
9.120000000000000000e+02,4.796171342321132158e+01
9.130000000000000000e+02,4.807185640618988742e+01
9.140000000000000000e+02,4.808254141373070212e+01
9.150000000000000000e+02,4.798950881939577329e+01
9.160000000000000000e+02,4.785354727516833151e+01
9.170000000000000000e+02,4.800008074267129388e+01
9.180000000000000000e+02,4.806909630237048958e+01
9.190000000000000000e+02,4.812104181255164548e+01
9.200000000000000000e+02,4.793154311096981957e+01
9.210000000000000000e+02,4.804369921216839145e+01
9.220000000000000000e+02,4.827512606881166590e+01
9.230000000000000000e+02,4.813103758946060395e+01
9.240000000000000000e+02,4.823333915779856795e+01
9.250000000000000000e+02,4.817891041412165265e+01
9.260000000000000000e+02,4.826404984753774841e+01
9.270000000000000000e+02,4.813798803435344098e+01
9.280000000000000000e+02,4.819004221022129286e+01
9.290000000000000000e+02,4.824036474395347796e+01
9.300000000000000000e+02,4.822079816062198887e+01
9.310000000000000000e+02,4.832892520851603280e+01
9.320000000000000000e+02,4.822096417621170872e+01
9.330000000000000000e+02,4.834642094607415430e+01
9.340000000000000000e+02,4.831436584934592560e+01
9.350000000000000000e+02,4.817831061203228415e+01
9.360000000000000000e+02,4.828124023261038644e+01
9.370000000000000000e+02,4.829434893034005682e+01
9.380000000000000000e+02,4.825681081981642961e+01
9.390000000000000000e+02,4.820515003240421947e+01
9.400000000000000000e+02,4.829662800912794296e+01
9.410000000000000000e+02,4.841534449098926274e+01
9.420000000000000000e+02,4.829181173087734891e+01
9.430000000000000000e+02,4.835650554840501769e+01
9.440000000000000000e+02,4.832158875455197489e+01
9.450000000000000000e+02,4.830238106430361000e+01
9.460000000000000000e+02,4.828224128371790869e+01
9.470000000000000000e+02,4.831986557726012421e+01
9.480000000000000000e+02,4.825179633502505538e+01
9.490000000000000000e+02,4.822438342499890496e+01
9.500000000000000000e+02,4.839958714395761064e+01
9.510000000000000000e+02,4.832724715653218794e+01
9.520000000000000000e+02,4.836080890669242649e+01
9.530000000000000000e+02,4.838203034931891722e+01
9.540000000000000000e+02,4.829994432305034735e+01
9.550000000000000000e+02,4.833551181008157016e+01
9.560000000000000000e+02,4.817755905587422660e+01
9.570000000000000000e+02,4.842950824251300901e+01
9.580000000000000000e+02,4.838202768807740739e+01
9.590000000000000000e+02,4.848211920299027611e+01
9.600000000000000000e+02,4.831601799434737643e+01
9.610000000000000000e+02,4.834716536072523496e+01
9.620000000000000000e+02,4.845317053520366102e+01
9.630000000000000000e+02,4.823370463458331159e+01
9.640000000000000000e+02,4.838688049327386409e+01
9.650000000000000000e+02,4.830125353679845546e+01
9.660000000000000000e+02,4.850459997696507486e+01
9.670000000000000000e+02,4.828858993422043255e+01
9.680000000000000000e+02,4.852224329295127347e+01
9.690000000000000000e+02,4.848466602149761684e+01
9.700000000000000000e+02,4.858340705669632342e+01
9.710000000000000000e+02,4.841628945359273928e+01
9.720000000000000000e+02,4.842360841607185051e+01
9.730000000000000000e+02,4.834704163733281490e+01
9.740000000000000000e+02,4.862117335793218587e+01
9.750000000000000000e+02,4.841563706175276138e+01
9.760000000000000000e+02,4.859272850157006474e+01
9.770000000000000000e+02,4.856229233917044752e+01
9.780000000000000000e+02,4.854185624632003737e+01
9.790000000000000000e+02,4.848166052538705628e+01
9.800000000000000000e+02,4.841928227249729133e+01
9.810000000000000000e+02,4.848494313040846038e+01
9.820000000000000000e+02,4.845606600488486748e+01
9.830000000000000000e+02,4.862208269683937800e+01
9.840000000000000000e+02,4.854253621332347279e+01
9.850000000000000000e+02,4.852308026816499620e+01
9.860000000000000000e+02,4.850245300078862698e+01
9.870000000000000000e+02,4.867594036759514609e+01
9.880000000000000000e+02,4.855972177086496089e+01
9.890000000000000000e+02,4.851842254288887091e+01
9.900000000000000000e+02,4.849570352891166181e+01
9.910000000000000000e+02,4.869553098309588535e+01
9.920000000000000000e+02,4.862346201984505711e+01
9.930000000000000000e+02,4.880769309290930380e+01
9.940000000000000000e+02,4.867988096511089680e+01
9.950000000000000000e+02,4.865711064036739231e+01
9.960000000000000000e+02,4.874325085496040089e+01
9.970000000000000000e+02,4.856892947179314746e+01
9.980000000000000000e+02,4.879131803048284866e+01
9.990000000000000000e+02,4.875375810306029223e+01
1.000000000000000000e+03,4.861850926372564885e+01
1.001000000000000000e+03,4.871956497230028305e+01
1.002000000000000000e+03,4.867787411052929514e+01
1.003000000000000000e+03,4.870463495104720408e+01
1.004000000000000000e+03,4.862804674899891921e+01
1.005000000000000000e+03,4.879427262805402421e+01
1.006000000000000000e+03,4.863589990389974815e+01
1.007000000000000000e+03,4.882916210667082879e+01
1.008000000000000000e+03,4.877086976639534299e+01
1.009000000000000000e+03,4.874742072674887083e+01
1.010000000000000000e+03,4.862494617382945705e+01
1.011000000000000000e+03,4.884054592225896840e+01
1.012000000000000000e+03,4.868781039884999728e+01
1.013000000000000000e+03,4.882510960045613757e+01
1.014000000000000000e+03,4.875317106413213963e+01
1.015000000000000000e+03,4.868560370160560780e+01
1.016000000000000000e+03,4.884164442943114892e+01
1.017000000000000000e+03,4.881805922473731840e+01
1.018000000000000000e+03,4.882003359666388320e+01
1.019000000000000000e+03,4.894327543223374732e+01
1.020000000000000000e+03,4.897591377295945847e+01
1.021000000000000000e+03,4.914415439983731915e+01
1.022000000000000000e+03,4.882907939612864823e+01
1.023000000000000000e+03,4.879704460056204596e+01
1.024000000000000000e+03,4.893470067679881907e+01
1.025000000000000000e+03,4.889724247303448124e+01
1.026000000000000000e+03,4.887378418769491617e+01
1.027000000000000000e+03,4.889330369190950165e+01
1.028000000000000000e+03,4.882267405608766353e+01
1.029000000000000000e+03,4.900484124160126953e+01
1.030000000000000000e+03,4.887403405523613742e+01
1.031000000000000000e+03,4.886703111452491299e+01
1.032000000000000000e+03,4.891283547632788498e+01
1.033000000000000000e+03,4.907147343007748930e+01
1.034000000000000000e+03,4.894493450269887802e+01
1.035000000000000000e+03,4.880388898676947207e+01
1.036000000000000000e+03,4.912238733365347798e+01
1.037000000000000000e+03,4.897431393063381933e+01
1.038000000000000000e+03,4.912172082137121265e+01
1.039000000000000000e+03,4.896573722117629046e+01
1.040000000000000000e+03,4.915068388519317466e+01
1.041000000000000000e+03,4.894703404321482054e+01
1.042000000000000000e+03,4.890048605551061200e+01
1.043000000000000000e+03,4.910739436293903282e+01
1.044000000000000000e+03,4.891323854070744659e+01
1.045000000000000000e+03,4.900953518442417334e+01
1.046000000000000000e+03,4.910911553898923643e+01
1.047000000000000000e+03,4.932314718302143319e+01
1.048000000000000000e+03,4.899887742419777226e+01
1.049000000000000000e+03,4.903643200864133433e+01
1.050000000000000000e+03,4.910387075399097512e+01
1.051000000000000000e+03,4.893156114742159701e+01
1.052000000000000000e+03,4.920020497638929413e+01
1.053000000000000000e+03,4.914092103666380495e+01
1.054000000000000000e+03,4.904433529113468637e+01
1.055000000000000000e+03,4.897936130754257533e+01
1.056000000000000000e+03,4.906309000630128025e+01
1.057000000000000000e+03,4.907925548546408123e+01
1.058000000000000000e+03,4.923288190828734656e+01
1.059000000000000000e+03,4.915079807261103895e+01
1.060000000000000000e+03,4.908716900736092725e+01
1.061000000000000000e+03,4.915544733259239507e+01
1.062000000000000000e+03,4.921721344455292524e+01
1.063000000000000000e+03,4.919304257919129242e+01
1.064000000000000000e+03,4.917316326565060081e+01
1.065000000000000000e+03,4.918382886623864891e+01
1.066000000000000000e+03,4.927230165217464020e+01
1.067000000000000000e+03,4.953096295603011612e+01
1.068000000000000000e+03,4.931378600618556618e+01
1.069000000000000000e+03,4.924796050219944021e+01
1.070000000000000000e+03,4.931860389869464001e+01
1.071000000000000000e+03,4.931852083392048058e+01
1.072000000000000000e+03,4.932375350585893869e+01
1.073000000000000000e+03,4.931783187128995394e+01
1.074000000000000000e+03,4.939161003144948836e+01
1.075000000000000000e+03,4.927227136475475078e+01
1.076000000000000000e+03,4.925155656153434336e+01
1.077000000000000000e+03,4.936533231485635298e+01
1.078000000000000000e+03,4.934461103208754906e+01
1.079000000000000000e+03,4.931048009454811876e+01
1.080000000000000000e+03,4.924748724688824808e+01
1.081000000000000000e+03,4.937388700183284840e+01
1.082000000000000000e+03,4.931470894150044160e+01
1.083000000000000000e+03,4.941181183624816953e+01
1.084000000000000000e+03,4.934223889108551475e+01
1.085000000000000000e+03,4.935622001291203986e+01
1.086000000000000000e+03,4.928324010511761344e+01
1.087000000000000000e+03,4.933836414007764404e+01
1.088000000000000000e+03,4.942311828844641752e+01
1.089000000000000000e+03,4.959628771206266151e+01
1.090000000000000000e+03,4.945049452478948382e+01
1.091000000000000000e+03,4.942062539226915163e+01
1.092000000000000000e+03,4.939500163705725555e+01
1.093000000000000000e+03,4.945724905212335898e+01
1.094000000000000000e+03,4.943368956616049559e+01
1.095000000000000000e+03,4.932214167745490130e+01
1.096000000000000000e+03,4.956150804198101412e+01
1.097000000000000000e+03,4.933977321392612225e+01
1.098000000000000000e+03,4.935055009592520747e+01
1.099000000000000000e+03,4.924524037620739136e+01
1.100000000000000000e+03,4.941868154644966182e+01
1.101000000000000000e+03,4.948339502419296565e+01
1.102000000000000000e+03,4.956291193080576107e+01
1.103000000000000000e+03,4.940850445441902394e+01
1.104000000000000000e+03,4.950623011911385163e+01
1.105000000000000000e+03,4.947591686071533701e+01
1.106000000000000000e+03,4.959834897231506545e+01
1.107000000000000000e+03,4.959000145273773796e+01
1.108000000000000000e+03,4.931362455270793532e+01
1.109000000000000000e+03,4.955563596695660777e+01
1.110000000000000000e+03,4.948249200404474379e+01
1.111000000000000000e+03,4.953988729941610103e+01
1.112000000000000000e+03,4.949384644374251963e+01
1.113000000000000000e+03,4.958364721354685400e+01
1.114000000000000000e+03,4.937359945694083052e+01
1.115000000000000000e+03,4.940351975112368876e+01
1.116000000000000000e+03,4.954459573872779998e+01
1.117000000000000000e+03,4.951938729325407706e+01
1.118000000000000000e+03,4.946239698250042949e+01
1.119000000000000000e+03,4.951685045816397235e+01
1.120000000000000000e+03,4.935077669279355916e+01
1.121000000000000000e+03,4.964283880108281721e+01
1.122000000000000000e+03,4.944403044215158616e+01
1.123000000000000000e+03,4.958365539508430686e+01
1.124000000000000000e+03,4.958948254927992849e+01
1.125000000000000000e+03,4.944864737782823028e+01
1.126000000000000000e+03,4.945492627209738146e+01
1.127000000000000000e+03,4.949923083579069782e+01
1.128000000000000000e+03,4.940460905773074529e+01
1.129000000000000000e+03,4.952451026007532420e+01
1.130000000000000000e+03,4.935194158817593291e+01
1.131000000000000000e+03,4.946748952606497340e+01
1.132000000000000000e+03,4.956317920000929433e+01
1.133000000000000000e+03,4.951260099623548427e+01
1.134000000000000000e+03,4.960087037418233535e+01
1.135000000000000000e+03,4.962454836615214049e+01
1.136000000000000000e+03,4.965883104855684849e+01
1.137000000000000000e+03,4.967712800192989420e+01
1.138000000000000000e+03,4.949649019683662488e+01
1.139000000000000000e+03,4.967161726028903246e+01
1.140000000000000000e+03,4.952365122117494423e+01
1.141000000000000000e+03,4.962552804084985070e+01
1.142000000000000000e+03,4.970730363254483564e+01
1.143000000000000000e+03,4.973282621942068715e+01
1.144000000000000000e+03,4.957044337225979547e+01
1.145000000000000000e+03,4.954375309958270179e+01
1.146000000000000000e+03,4.963738680154085614e+01
1.147000000000000000e+03,4.961359283470793713e+01
1.148000000000000000e+03,4.962870253406072152e+01
1.149000000000000000e+03,4.966287078333529337e+01
1.150000000000000000e+03,4.968355472411371920e+01
1.151000000000000000e+03,4.968868352113585729e+01
1.152000000000000000e+03,4.962015234957400622e+01
1.153000000000000000e+03,4.954448658590253984e+01
1.154000000000000000e+03,4.974494884624292723e+01
1.155000000000000000e+03,4.976049851375976374e+01
1.156000000000000000e+03,4.967126699289992331e+01
1.157000000000000000e+03,4.964056095189170037e+01
1.158000000000000000e+03,4.960371376042302671e+01
1.159000000000000000e+03,4.972859114665734381e+01
1.160000000000000000e+03,4.971437037631869060e+01
1.161000000000000000e+03,4.971381389847712029e+01
1.162000000000000000e+03,4.969995628873768823e+01
1.163000000000000000e+03,4.974119250661448177e+01
1.164000000000000000e+03,4.969898913373288707e+01
